Name,BTERN01 - 1,BTERN01 - 2,B124 - 1,B124 - 2,BTMS0057 - 1,BTMS0057 - 2,BT30 - 1,BT30 - 2,B10 - 1,B10 - 2,BTMS0083 - 1,BTMS0083 - 2,BTMS0073 - 1,BTMS0073 - 2,BT28 - 1,BT28 - 2
2_SD9_33A_01_H01,133,135,267,275,120,120,191,191,,,282,292,130,130,183,183
2_SD9_35_01_G11,133,135,269,303,112,120,185,191,206,206,282,294,130,130,183,183
2_SD9_35_02_F07,135,135,259,263,122,124,191,191,206,206,278,282,130,130,183,183
2_SD9_35_03_E12,137,141,267,267,120,124,191,200,198,212,290,292,130,130,183,183
2_SD9_35_04_E06,133,135,269,275,118,126,191,191,198,206,280,290,130,130,183,183
2_SD9_35_05_E10,137,143,259,263,120,120,188,191,206,206,286,292,133,133,183,183
2_SD9_35_06_D05,133,139,263,265,120,126,188,188,198,214,286,300,130,130,183,183
2_SD9_35_07_G02,135,137,259,269,112,124,188,191,206,210,292,292,130,130,183,183
2_SD9_35_08_F10,133,139,259,263,120,124,185,191,190,206,292,294,130,130,183,183
2_SD9_37_01_D07,135,137,259,261,120,120,191,191,206,206,294,294,130,130,183,204
2_SD9_37_04_E01,133,143,257,263,118,120,185,191,206,206,294,298,130,130,183,183
2_SD9_39_05_B01,141,143,257,265,120,122,191,191,206,208,282,282,130,130,183,204
2_SD9_40_02_G03,135,135,271,275,120,126,191,194,206,206,280,290,130,130,183,183
2_SD10_01_01_G02,135,135,267,275,116,120,188,191,206,206,288,294,130,133,183,189
2_SD10_01_02_B06,135,137,259,271,112,126,191,200,206,210,286,300,130,130,183,183
2_SD10_01_03_E09,137,141,263,269,118,118,188,191,200,206,300,318,130,130,183,183
2_SD10_01_04_A10,135,137,265,269,120,130,191,191,206,206,290,292,130,130,183,183
2_SD10_01_05_C06,141,143,265,275,124,126,188,191,206,214,290,290,130,130,183,189
2_SD10_03_01_C05,135,141,263,271,118,124,185,191,,,286,288,130,130,183,183
2_SD10_06_01_D06,141,141,271,275,124,126,188,191,214,214,290,290,130,130,183,189
2_SD10_09_03_E07,135,135,261,267,120,130,191,200,,,288,298,130,130,183,183
2_SD10_15_01_C11,135,137,267,267,112,126,191,191,206,210,286,318,130,130,183,183
2_SD10_16_01_F04,135,137,267,275,118,120,191,191,206,206,282,286,130,130,183,183
2_SD10_19_01_A02,137,137,267,275,112,120,191,191,206,212,298,308,130,130,183,183
2_SD10_24_01_B11,137,141,267,271,116,126,191,191,206,210,280,308,130,130,183,183
2_SD10_24_03_E01,135,141,259,267,118,130,191,191,206,214,290,306,130,130,183,189
2_SD10_24_04_E04,135,135,275,303,116,130,188,191,206,206,288,290,130,130,183,183
2_SD10_26_01_D11,135,137,271,275,120,130,191,191,198,206,290,294,130,130,183,183
2_SD10_28_01_B03,101,101,273,273,118,128,185,185,,,,,127,127,177,177
2_SD10_28_02_C04,135,143,259,267,120,124,191,191,198,206,288,300,130,130,183,189
2_SD10_28_03_D08,135,143,271,275,120,130,191,191,198,214,284,294,130,130,183,183
2_SD10_28_04_D03,135,137,269,269,120,124,191,191,190,206,294,294,130,130,183,183
2_SD10_30_01_G02,133,143,267,275,120,120,191,191,198,200,298,318,130,130,183,183
2_SD10_30_03_F07,133,135,267,271,112,126,185,188,200,206,288,318,130,130,183,183
2_SD10_30_04_C01,135,139,263,269,120,124,191,191,206,210,286,294,130,130,183,183
2_SD10_30_05_C11,141,143,263,275,124,126,191,191,200,206,282,282,130,130,183,183
2_SD10_30_08_F05,135,143,275,275,126,126,191,191,206,210,278,306,130,130,183,183
2_SD10_30_09_B06,133,143,259,267,120,120,188,191,206,206,284,288,130,133,183,183
2_SD10_36_01_D12,133,139,267,269,112,124,188,188,206,206,280,284,130,130,183,189
2_SD10_39_01_A12,135,135,263,267,120,124,191,191,,,294,294,130,130,183,183
2_SD10_39_03_A11,135,137,259,265,120,124,191,191,200,206,278,290,130,130,183,183
2_SD10_40_03_A08,135,137,259,263,120,120,191,191,210,,292,292,124,130,159,183
2_SD10_40_04_D08,135,135,271,271,124,126,191,191,204,210,292,300,130,130,183,183
2_SD10_40_05_D05,137,137,263,271,118,124,185,191,206,206,,,130,133,183,183
2_SD11_40_01_F11,111,115,235,235,128,128,194,197,192,198,278,280,127,127,177,183
2_SD13_40_02_F04,135,135,261,263,116,126,191,191,206,206,292,306,130,130,183,183
2_SD13_40_03_D04,137,137,267,269,120,124,188,191,206,210,292,294,130,133,183,189
2_SD13_40_04_A06,133,137,259,275,124,126,188,191,206,206,282,306,130,130,183,183
2_SD14_15_01_E08,133,137,271,271,120,120,191,200,206,206,284,294,130,130,183,183
2_SD14_18A_01_A08,135,143,263,263,120,128,188,191,206,206,282,294,130,130,183,183
2_SD15_01_01_B04,133,135,265,267,120,120,191,191,198,206,304,318,130,130,183,189
2_SD15_02_02_C10,135,139,263,271,124,124,188,191,206,206,290,292,130,130,183,183
2_SD15_04_01_C04,135,141,259,267,120,124,191,191,206,208,284,290,130,130,183,183
2_SD15_12A_01_A01,133,133,263,263,120,120,191,191,206,206,284,284,130,130,183,183
2_SD15_31A_01_G11,143,143,259,259,124,124,191,191,206,206,294,294,127,127,183,183
2_SD15_39_01_E06,133,135,267,267,118,126,188,191,206,206,288,294,130,130,183,183
2_SD15_40_01_H01,135,135,259,259,118,120,191,191,206,206,290,292,130,130,183,183
2_SD15_40_02_B02,141,143,271,275,120,120,191,191,206,206,292,298,130,130,183,183
2_SD16_02_01_H04,135,135,265,265,112,130,191,191,206,238,294,308,130,130,183,204
2_SD16_02_02_F08,135,135,263,263,120,124,191,191,198,210,282,290,130,130,183,183
2_SD16_03_01_H06,135,137,263,265,118,120,188,188,204,208,288,294,130,130,183,183
2_SD16_16_01_F10,135,135,263,263,118,118,188,200,198,210,290,294,130,130,183,183
2_SD17_08_01_B02,133,133,259,259,118,118,191,191,206,206,284,284,130,130,183,183
2_SD17_08_02_F02,135,137,,,118,124,191,191,206,206,,,130,130,183,183
2_SD17_08_03_D09,133,137,267,275,118,120,191,200,206,214,290,294,130,130,183,183
2_SD17_12A_01_E11,135,137,267,267,120,120,185,188,198,214,290,294,130,130,183,183
2_SD17_15_01_D02,133,137,,,120,120,191,200,206,206,,,130,130,183,183
2_SD17_24_01_D06,133,133,259,267,120,130,191,200,200,206,306,318,130,130,183,183
2_SD17_28_01_G01,135,135,,,120,120,191,191,206,206,,,130,130,183,183
2_SD17_31A_01_F12,135,135,275,275,118,118,185,185,210,210,318,318,130,130,183,183
2_SD17_31A_02_A02,133,133,271,271,120,120,200,200,206,206,294,294,130,130,183,183
2_SD17_31A_03_E10,133,133,271,271,120,120,200,200,206,206,294,294,130,130,183,183
2_SD17_31A_04_H12,135,135,271,271,124,124,191,191,206,206,284,284,130,130,183,183
2_SD17_33A_01_B01,133,133,259,259,126,126,191,191,214,214,290,290,130,130,183,183
2_SD17_37_01_D01,137,137,267,267,118,118,191,191,206,206,292,292,130,130,183,183
2_SD17_39_02_E09,135,137,259,271,120,120,191,191,206,214,286,294,130,130,183,183
2_SD17_39_03_C06,135,137,263,263,120,120,191,200,206,206,284,306,130,130,183,183
2_SD17_39_04_E11,137,137,259,259,130,130,191,191,206,206,,,130,130,183,183
2_SD17_39_05_D12,143,143,275,275,126,126,191,191,200,200,280,280,130,130,183,183
2_SD17_39_06_E01,,,,,118,120,191,191,,,,,130,130,183,183
2_SD17_39_07_H11,135,135,259,259,118,118,191,191,206,206,284,284,130,130,183,183
2_SD17_39_08_E12,137,137,275,275,120,120,188,188,206,206,294,294,130,130,183,183
2_SD18_02_01_C01,135,135,259,259,120,120,188,188,206,206,294,294,130,130,183,183
2_SD18_08_01_E05,137,137,261,273,112,130,191,191,200,204,290,292,130,130,183,183
2_SD18_08_02_C07,135,137,263,265,116,116,188,191,206,210,288,290,130,130,183,183
2_SD18_31A_01_E11,133,133,275,275,124,124,188,188,210,210,284,284,130,130,183,183
2_SD18_35_03_B12,133,137,259,275,118,120,191,191,206,206,290,290,130,130,183,183
2_SD18_39_01_F01,,,261,261,118,120,191,191,206,206,284,294,130,130,183,183
2_SD18_39_02_B02,137,137,259,259,118,118,200,200,206,206,286,286,130,130,183,183
2_SD18_39_03_C11,133,133,271,271,126,126,188,188,200,200,290,290,130,130,183,183
2_SD18_39_04_C09,133,133,259,259,118,118,191,191,200,200,306,306,130,130,183,183
2_SD18_39_05_G12,137,137,259,259,116,116,191,191,200,200,294,294,130,130,183,183
2_SD18_39_06_A12,137,137,275,275,118,118,200,200,206,206,294,294,130,130,183,183
2_SD18_39_07_B12,137,137,263,263,118,118,191,191,206,206,294,294,130,130,183,183
2_SD18_39_08_C02,137,137,259,259,118,118,200,200,206,206,306,306,130,130,183,183
2_SD18_39_09_F11,135,135,271,271,120,120,200,200,200,200,278,278,130,130,183,183
2_SD18_39_10_B05,135,135,267,267,118,118,200,200,206,206,290,290,130,130,183,183
2_SD18_39_11_D11,133,133,259,259,124,124,188,188,210,210,284,284,130,130,183,183
2_SD18_39_11A_C03,135,135,263,263,124,124,191,191,206,206,308,308,130,130,183,183
2_SD18_39_12_B04,135,137,263,275,120,120,185,200,200,206,286,288,130,133,183,183
2_SD18_39_13_E12,133,135,261,271,120,120,185,191,210,214,292,300,130,130,183,183
2_SD18_39_16_D08,133,133,259,271,120,120,191,191,206,214,288,294,130,130,183,183
2_SD18_40_03_F11,133,137,259,263,126,126,191,200,206,206,290,290,130,130,183,183
2_SD19_16_01_F01,137,137,271,275,118,120,188,188,198,210,294,300,130,130,183,183
2_SD19_28_01_D11,135,137,271,275,118,120,191,191,200,210,284,286,130,130,183,183
2_SD19_35_01_D05,135,135,259,259,120,124,191,200,206,206,286,286,130,130,183,183
2_SD19_39_01_E07,133,137,259,275,120,124,188,191,206,206,282,290,130,130,183,183
2_SD20_03_02_C04,133,137,,,118,124,191,191,198,206,,,130,130,183,183
2_SD20_24_01_C12,135,135,271,271,120,120,185,185,206,206,284,284,130,130,183,183
2_SD20_24_02_B08,135,137,265,275,116,126,191,191,206,206,282,318,130,130,183,183
2_SD20_35_01_B10,137,141,259,259,120,124,188,191,206,206,294,306,130,130,183,183
2_SD20_35_02_D04,135,143,259,275,124,126,191,191,198,206,284,284,130,130,183,183
2_SD20_35_03_D03,135,137,271,271,118,130,191,191,206,206,278,284,130,130,183,183
2_SD20_35_04_D07,135,143,265,275,112,126,188,191,198,200,278,300,130,130,183,183
2_SD20_40_03_D12,133,135,267,267,120,124,191,191,204,214,286,306,130,130,183,183
2_SD20_42_01_E04,135,135,259,271,120,120,191,191,206,214,286,286,130,130,183,183
2_SD21_03_01_D02,135,135,267,271,118,120,191,191,206,206,284,318,130,130,183,183
2_SD21_24_01_D10,135,137,,,118,124,191,191,198,206,278,294,130,130,183,183
2_SD21_28_02_C12,135,137,263,267,124,124,185,191,206,206,282,290,130,130,183,183
2_SD21_35_01_E03,135,135,,,120,124,191,191,198,198,290,294,130,130,183,183
2_SD21_36_02_C08,137,147,265,267,120,122,191,200,206,208,290,292,130,130,183,183
2_SD21_36_03_D01,137,141,265,271,120,124,191,191,206,210,278,290,130,130,183,183
2_SD21_39_01_C10,135,135,267,275,120,120,191,191,198,200,290,290,127,130,183,183
2_SD22_03_03_A09,135,143,265,269,120,124,191,191,200,206,286,306,130,130,183,183
2_SD22_19_01_A10,135,135,265,269,124,124,191,191,198,206,282,318,130,130,183,183
2_SD22_24_01_B11,135,143,259,267,112,124,191,191,206,214,292,298,130,130,183,183
2_SD22_24_02_B01,137,141,259,271,112,124,188,188,190,206,282,306,130,130,183,183
2_SD22_24_03_A11,135,135,269,271,124,126,191,200,206,206,286,294,130,130,183,183
2_SD22_24_04_E01,135,135,267,269,120,124,188,191,198,206,280,286,130,130,183,183
2_SD22_24_05_B06,135,135,265,267,120,120,191,191,206,206,286,290,130,130,183,183
2_SD22_28_02_C05,133,141,263,267,120,124,191,191,198,206,294,298,130,130,183,183
2_SD22_28_03_C02,133,137,265,265,118,120,188,191,198,206,292,300,130,130,183,183
2_SD22_28_04_B09,137,137,267,271,120,126,191,200,206,206,282,284,130,130,183,183
2_SD22_35_02_A12,141,147,259,271,124,124,188,191,200,214,292,294,130,130,183,183
2_SD22_35_03_C03,143,147,265,267,120,120,191,200,206,206,290,318,130,130,183,183
2_SD22_37_01_B07,137,143,259,263,116,126,188,191,204,206,282,282,130,130,183,183
2_SD23_16_01_B07,135,147,269,271,124,130,191,191,206,206,290,318,130,130,183,189
2_SD23_19_01_F09,133,143,263,269,122,126,188,191,198,206,282,294,130,130,183,183
2_SD23_19_02_B08,135,147,259,271,116,122,191,191,206,206,292,292,130,130,183,183
2_SD23_28_01_B06,137,,259,271,124,124,188,191,206,206,286,306,130,130,183,183
2_SD23_28_02_C12,137,141,263,267,120,120,191,191,206,210,290,306,130,133,183,189
2_SD23_28_03_D06,107,107,237,239,124,126,194,194,202,202,276,276,127,130,183,183
2_SD23_33A_01_C08,137,137,259,267,120,130,188,188,204,214,278,286,130,130,183,183
2_SD23_33A_02_G03,133,135,267,275,112,130,191,191,206,210,278,308,130,130,183,183
2_SD23_33A_03_F10,135,,261,263,112,124,191,191,206,214,294,306,130,130,183,183
2_SD23_33A_04_F11,143,143,263,265,118,118,188,191,210,214,290,292,130,130,183,183
2_SD23_40_01_E05,135,135,265,265,112,124,191,191,206,208,290,298,130,130,183,183
2_SD23_40_02_B12,135,139,265,269,116,116,185,191,200,206,286,308,130,130,183,183
2_SD23_40_03_E08,139,143,259,265,116,118,188,191,206,206,290,292,130,130,183,183
2_SD24_16_01_B10,135,139,259,275,118,124,185,191,190,206,280,318,130,130,183,183
2_SD24_16_02_E06,133,135,259,267,120,120,191,191,206,210,288,294,130,130,183,183
2_SD24_16_03_B01,133,141,261,265,118,124,188,188,198,206,286,294,130,130,183,183
2_SD24_16_04_F02,133,135,259,271,120,124,191,194,198,206,284,308,130,130,183,183
2_SD24_16_05_E09,135,137,259,265,120,124,191,191,200,206,280,308,130,130,183,183
2_SD24_16_06_F06,135,135,265,271,118,120,188,188,198,204,290,308,130,130,183,189
2_SD24_18A_01_B11,137,141,265,271,120,130,191,191,206,206,278,282,130,130,183,183
2_SD24_24_01_G04,135,137,267,275,120,126,191,191,206,206,294,306,130,130,183,183
2_SD24_24_02_D02,135,137,259,275,118,118,185,191,206,210,286,294,130,130,183,183
2_SD24_26_02_A09,135,137,,,124,128,188,191,198,206,286,294,130,130,183,183
2_SD24_26_03_F04,135,147,263,275,120,120,191,191,204,238,282,290,130,130,183,183
2_SD24_31A_01_A11,133,135,263,275,116,120,191,191,206,206,294,300,130,130,183,189
2_SD24_31A_02_A03,135,141,267,271,124,126,188,191,204,206,282,292,130,130,183,183
2_SD24_31A_03_C04,137,141,259,275,118,118,191,191,196,210,294,318,130,130,183,183
2_SD24_33A_01_B07,139,143,265,271,126,130,191,191,206,214,284,306,130,130,183,183
2_SD24_33A_02_G05,133,137,265,281,120,124,188,191,206,214,280,292,130,130,183,204
2_SD25_01_01_D04,135,135,259,303,120,130,188,191,198,214,278,294,130,130,183,183
2_SD25_08_02_C09,133,135,261,267,120,124,188,191,198,206,282,284,130,130,183,183
2_SD25_13_01_F03,137,143,259,261,124,126,191,194,204,206,288,300,130,130,183,183
2_SD25_16_03_H12,133,143,,,120,124,185,191,198,198,280,282,130,130,183,183
2_SD25_16_04_F04,135,137,271,273,120,124,191,191,206,206,278,292,130,130,183,183
2_SD25_16_05_E12,135,143,263,269,120,120,188,191,198,206,290,290,130,130,183,183
2_SD25_16_06_E02,135,135,265,275,120,124,191,191,198,206,290,308,127,130,183,183
2_SD25_16_07_E03,133,133,263,271,124,124,188,191,204,214,284,294,130,130,183,183
2_SD25_19_01_A10,133,141,267,275,116,120,191,191,198,206,288,300,130,130,183,183
2_SD25_19_02_F12,133,135,267,275,120,126,191,194,190,210,306,306,130,133,183,183
2_SD25_22_01_B04,135,137,263,267,112,124,188,191,206,206,318,318,130,130,183,183
2_SD25_22_02_C05,135,143,257,269,118,124,191,191,198,214,290,306,130,130,183,183
2_SD25_22_03_D09,139,141,259,275,112,124,188,188,190,206,282,290,130,130,183,183
2_SD25_22_04_F12,135,143,263,275,120,120,188,191,200,206,290,296,130,130,183,183
2_SD25_28_01_C06,135,139,263,269,124,124,188,191,198,214,284,318,130,130,183,189
2_SD25_29_02_C07,135,143,303,303,116,122,191,191,196,206,286,294,130,130,183,183
2_SD25_31A_01_F01,133,135,269,273,118,124,191,191,204,206,294,320,130,130,183,183
2_SD25_31A_02_D05,135,137,269,271,112,124,191,194,200,206,278,290,127,130,183,204
2_SD25_31A_03_E10,135,147,259,271,120,120,191,191,210,214,288,290,130,130,183,183
2_SD25_31A_04_B05,137,143,259,259,120,122,191,194,204,206,284,318,130,130,183,183
2_SD25_31A_05_A02,133,143,259,259,112,130,188,191,198,198,282,290,130,130,183,183
2_SD25_33A_02_G01,137,141,259,275,112,118,191,191,196,206,294,318,130,130,183,183
2_SD25_33A_03_F04,133,143,263,275,120,120,191,191,206,212,294,318,130,130,183,183
2_SD25_33A_04_E07,135,137,261,265,112,118,185,191,206,210,282,,130,130,183,183
2_SD25_33A_05_A08,135,135,263,267,116,120,188,191,204,206,294,294,130,130,183,183
2_SD25_33A_06_E04,137,143,261,263,120,120,191,191,206,208,288,292,130,130,183,183
2_SD25_35_01_D10,137,143,259,269,116,126,191,191,206,206,284,318,130,130,183,183
2_SD25_37_01_C03,135,135,261,275,112,122,191,191,206,206,284,290,130,130,183,183
2_SD25_37_02_B02,137,137,,,120,120,191,191,198,206,282,292,130,130,183,183
2_SD25_37_03_A04,141,147,257,269,118,124,185,191,214,214,290,294,130,130,183,189
2_SD25_37_04_C02,135,137,259,267,116,118,188,191,206,214,290,306,130,130,183,189
2_SD25_37_05_A06,133,135,257,269,112,120,185,191,200,206,288,294,130,130,183,183
2_SD25_37_06_F08,135,143,275,275,120,124,191,191,206,238,290,300,130,130,183,183
2_SD25_37_07_B09,135,135,265,267,120,124,191,200,206,214,288,318,130,130,183,183
2_SD25_37_08_C01,135,137,265,275,120,130,188,188,204,212,286,306,130,130,183,183
2_SD25_39_01_D08,135,143,261,261,120,120,188,191,204,206,282,284,130,130,183,183
2_SD25_40_01_F07,137,141,259,275,118,120,191,191,204,204,284,294,130,130,183,183
2_SD25_40_02_G12,137,143,267,267,118,124,188,188,198,214,282,308,130,130,183,183
2_SD25_41A_01_D03,133,135,263,271,112,124,191,191,198,206,290,292,130,130,183,183
2_SD25_41A_02_B03,135,143,259,267,112,130,191,191,204,206,284,306,127,130,183,183
2_SD26_03_01_A12,135,135,267,299,120,126,191,191,198,198,286,308,130,133,183,183
2_SD26_03_02_F07,135,143,257,299,116,126,188,188,198,206,280,282,130,130,183,183
2_SD26_06_01_C09,135,135,259,267,120,124,191,191,198,200,286,306,130,130,183,189
2_SD26_12A_01_D07,135,135,263,269,116,120,188,191,206,206,282,292,130,130,183,183
2_SD26_15_01_D11,135,137,271,275,120,120,188,191,206,214,288,288,127,130,183,183
2_SD26_16_01_E10,135,141,269,271,120,120,191,191,210,210,282,284,130,130,183,189
2_SD26_16_02_G04,135,137,259,275,116,124,191,191,206,206,290,292,130,130,183,183
2_SD26_16_03_B06,133,137,271,275,124,124,191,191,206,206,282,284,130,130,183,183
2_SD26_16_04_H07,135,147,267,275,120,120,191,191,210,238,280,290,127,130,183,183
2_SD26_22_01_C01,135,141,,,118,118,191,191,200,204,294,294,130,130,183,183
2_SD26_22_02_D07,135,139,259,265,116,116,191,191,190,206,282,292,130,130,183,183
2_SD26_22_03_D09,139,141,259,275,112,124,188,188,190,206,282,290,130,130,183,183
2_SD26_22_04_E08,135,135,263,269,124,128,191,191,190,206,298,298,130,130,183,183
2_SD26_22_05_E11,135,143,259,261,124,130,188,191,198,212,300,306,130,130,183,183
2_SD26_22_06_F05,137,141,265,265,124,124,188,188,204,208,282,290,130,130,183,183
2_SD26_22_07_C06,141,147,271,275,124,124,188,188,204,206,294,298,130,130,183,189
2_SD26_24_01_A10,137,143,275,299,120,124,191,191,206,208,286,302,130,130,183,183
2_SD26_26_01_E12,135,135,265,267,120,120,191,191,210,238,290,290,127,130,183,183
2_SD26_26_02_D05,137,137,259,267,126,130,191,200,198,206,278,298,130,130,183,204
2_SD26_26_03_A05,135,143,261,265,120,130,185,191,206,206,284,290,130,130,183,183
2_SD26_26_04_H10,135,135,263,263,116,124,191,191,190,214,284,300,130,130,183,183
2_SD26_28_01_F02,135,141,259,263,120,130,191,191,200,238,290,306,130,130,183,189
2_SD26_28_02_A09,137,141,259,275,118,120,191,191,204,204,284,294,130,130,183,183
2_SD26_30_01_C10,133,139,259,271,120,124,191,191,200,214,288,294,130,130,183,183
2_SD26_31A_01_H09,135,141,259,275,120,124,191,191,206,206,294,318,130,130,183,183
2_SD26_31A_02_B12,135,135,267,269,124,124,191,191,198,206,282,284,130,130,183,183
2_SD26_31A_03_C08,133,137,261,267,118,126,188,191,206,206,294,318,130,130,183,183
2_SD26_31A_04_B10,135,137,265,265,118,120,191,191,198,206,294,304,130,130,183,183
2_SD26_31A_05_C10,133,137,271,275,116,120,191,191,206,206,288,300,130,130,183,183
2_SD26_31A_06_C12,135,137,267,271,124,126,185,200,204,206,294,294,130,130,183,189
2_SD26_31A_07_A07,135,135,269,271,116,120,191,194,206,206,290,298,130,130,183,183
2_SD26_31A_08_B03,137,137,259,259,118,130,191,191,206,214,294,,130,130,183,183
2_SD26_31A_09_D09,137,141,259,267,120,120,191,191,206,206,282,318,130,130,183,183
2_SD26_31A_10_E07,135,143,259,267,112,118,191,191,206,206,284,284,130,130,183,183
2_SD26_31A_11_B05,133,135,259,259,120,124,191,191,198,200,286,306,130,130,183,189
2_SD26_31A_12_B02,137,143,259,259,112,130,191,191,198,198,282,290,130,130,183,183
2_SD26_31A_13_B08,135,135,263,267,120,124,191,200,206,208,288,290,130,130,183,183
2_SD26_31A_14_A08,135,143,267,271,124,126,185,191,200,210,280,318,130,130,183,183
2_SD26_31A_15_D04,135,137,,,120,124,191,191,198,206,278,282,130,130,183,183
2_SD26_31A_16_H08,135,137,259,261,120,120,191,191,200,206,284,286,130,130,183,183
2_SD26_31A_17_B01,137,,267,275,116,120,191,200,206,206,292,306,130,130,183,183
2_SD26_31A_18_H12,135,137,263,271,118,124,191,191,204,206,282,294,130,130,183,183
2_SD26_31A_19_D11,141,147,267,275,120,130,191,191,204,208,290,306,130,130,183,189
2_SD26_31A_20_H09,135,137,269,271,116,120,191,194,206,214,290,298,130,130,183,183
2_SD26_31A_21_B11,135,141,259,267,120,120,188,191,206,214,282,282,130,130,183,183
2_SD26_31A_22_A12,135,137,263,267,116,120,188,191,206,238,284,284,130,130,183,183
2_SD26_31A_23_E02,135,143,265,267,112,124,191,200,198,204,290,308,130,130,183,183
2_SD26_31A_24_H06,137,137,257,261,122,126,188,191,204,238,288,306,130,130,183,183
2_SD26_31A_25_C11,133,141,271,275,118,120,191,191,198,206,300,318,130,130,183,183
2_SD26_33A_01_E01,137,137,259,271,120,120,191,191,198,206,282,298,130,130,183,183
2_SD26_33A_02_B01,137,147,265,267,120,124,188,191,200,206,286,292,130,130,183,183
2_SD26_33A_03_D03,133,137,267,275,112,124,191,191,200,210,292,308,130,130,183,183
2_SD26_33A_04_D10,135,141,269,275,120,130,191,200,198,210,292,318,130,130,183,189
2_SD26_33A_05_D02,135,137,271,275,116,116,188,191,206,238,280,,130,130,183,183
2_SD26_33A_06_C05,135,135,259,265,112,118,191,191,200,206,280,306,130,130,183,189
2_SD26_33A_07_E05,135,137,271,275,116,116,191,191,206,238,280,,130,130,183,183
2_SD26_33A_08_F02,135,141,261,267,116,120,191,191,190,204,292,318,130,130,183,183
2_SD26_33A_09_D11,135,137,265,267,120,124,191,191,206,214,282,298,130,130,183,183
2_SD26_33A_10_B09,135,143,259,271,118,120,191,191,206,238,282,320,130,130,183,183
2_SD26_33A_11_C03,133,143,263,275,124,124,191,191,200,238,290,292,130,130,183,183
2_SD26_33A_12_C08,135,137,259,265,112,124,191,194,204,206,282,298,130,130,183,183
2_SD26_33A_13_D03,135,135,259,269,116,120,188,188,200,206,290,294,130,130,183,183
2_SD26_33A_14_C09,133,135,,,118,124,191,191,198,206,278,282,130,130,183,183
2_SD26_33A_15_A07,135,149,261,267,120,124,191,191,190,206,282,286,130,130,183,183
2_SD26_33A_16_H03,143,143,259,267,120,120,188,191,206,206,284,292,130,130,183,189
2_SD26_33A_17_D12,133,139,259,265,120,130,188,191,206,206,286,294,130,130,183,183
2_SD26_33A_18_D07,133,135,,,120,124,188,188,198,198,290,294,130,133,183,189
2_SD26_33A_19_D10,135,137,267,275,120,124,185,200,206,206,298,306,130,130,183,183
2_SD26_33A_20_C07,135,135,263,269,124,130,191,191,206,214,306,308,130,130,183,183
2_SD26_33A_21_B11,135,137,,,120,120,191,191,198,206,282,286,130,130,183,183
2_SD26_33A_22_D12,135,135,265,267,118,120,191,191,198,206,288,294,130,130,183,183
2_SD26_33A_23_E03,135,137,263,271,118,120,188,200,206,210,284,286,130,130,183,183
2_SD26_33A_24_F01,133,147,263,267,118,130,185,191,206,238,288,288,130,130,183,183
2_SD26_33A_25_A11,137,143,261,303,116,122,191,191,206,210,286,294,130,130,183,183
2_SD26_37_01_H06,137,137,267,269,124,126,185,191,204,214,290,318,130,130,183,183
2_SD26_37_02_A01,135,137,,,120,120,191,191,198,206,282,292,130,130,183,183
2_SD26_37_03_C07,133,135,267,299,120,122,188,191,198,206,280,294,130,130,183,183
2_SD26_37_04_A03,135,147,267,269,120,124,188,191,198,206,286,294,130,130,183,183
2_SD26_37_05_A04,135,141,265,267,120,120,191,191,198,206,286,290,130,130,183,183
2_SD26_37_06_H04,135,137,267,271,118,124,191,191,206,206,288,294,130,130,183,183
2_SD26_37_07_C11,133,141,267,269,120,124,188,188,206,206,302,306,130,130,183,183
2_SD26_37_08_H05,137,139,267,267,120,120,191,191,206,214,290,298,130,130,183,183
2_SD26_37_09_E06,135,137,263,267,112,124,188,191,206,206,294,318,130,130,183,183
2_SD26_37_10_A06,133,135,267,271,112,124,191,200,198,206,288,290,130,130,183,189
2_SD26_37_11_C10,135,143,267,287,124,124,185,191,198,206,280,290,130,130,183,189
2_SD26_37_12_C02,135,141,263,269,118,130,191,191,206,214,308,318,130,130,183,183
2_SD26_37_13_B02,135,143,259,275,120,124,191,191,200,214,280,284,130,130,183,183
2_SD26_37_14_B03,133,137,275,303,118,130,191,191,206,210,292,298,130,130,183,204
2_SD26_39_01_B07,135,135,259,265,120,124,191,191,204,206,290,308,130,130,183,183
2_SD26_39_02_C04,135,141,267,267,120,124,191,194,198,206,284,288,130,130,183,183
2_SD26_39_03_D06,135,135,257,265,120,124,188,191,238,238,288,294,130,130,183,183
2_SD26_39_04_A07,135,141,265,267,118,130,188,188,206,206,286,302,130,130,183,189
2_SD26_39_05_A07,135,143,269,271,118,130,191,191,206,206,292,294,130,130,183,183
2_SD26_39_06_B07,135,135,263,265,120,120,191,191,206,210,282,290,130,130,183,183
2_SD26_40_01_C01,137,137,259,275,118,118,185,191,206,210,286,294,130,130,183,183
2_SD26_40_02_C06,133,135,267,271,116,120,191,191,208,214,282,308,130,130,183,183
2_SD26_40_03_D08,139,143,265,269,116,120,188,191,206,206,292,306,130,130,183,183
2_SD26_40_04_E04,137,137,259,265,124,124,191,191,198,204,288,292,130,130,183,183
2_SD26_40_05_E07,135,135,267,271,116,120,191,191,208,214,288,308,130,130,183,183
2_SD26_40_07_H11,135,147,267,269,124,124,188,191,198,206,282,284,130,130,183,183
2_SD26_40_08_B11,135,143,261,265,120,124,191,191,200,206,284,288,130,130,183,183
2_SD26_41A_01_E09,139,141,265,269,112,124,188,191,196,210,294,318,130,133,183,183
